Timezone,Datetime,AQI US,AQI CN,PM2.5 (ug/m3),PM10 (ug/m3),CO2 (ppm),Temperature (Celsius),Temperature (Fahrenheit),Humidity (%),Outdoor PM2.5 (ug/m3),HCHO (ppb),TVOC (ppb)
America/New_York UTC-05:00,2020-11-02 21:00:00,7,3,2,2,400.0,6.0,42.9,49.8,5.6,,
America/New_York UTC-05:00,2020-11-02 20:00:00,6,2,1,2,400.6,6.6,43.9,48.3,6.4,,
America/New_York UTC-05:00,2020-11-02 19:00:00,6,2,2,2,403.6,7.0,44.5,44.4,4.8,,
America/New_York UTC-05:00,2020-11-02 18:00:00,12,4,3,4,419.3,7.5,45.5,41.0,1.4,,
America/New_York UTC-05:00,2020-11-02 17:00:00,6,2,1,2,420.1,8.5,47.4,39.6,0.4,,
America/New_York UTC-05:00,2020-11-02 16:00:00,4,1,1,2,404.9,8.9,48.1,36.2,1.2,,
America/New_York UTC-05:00,2020-11-02 15:00:00,3,1,1,2,402.2,9.1,48.4,35.1,0.3,,
America/New_York UTC-05:00,2020-11-02 14:00:00,3,1,1,2,398.5,8.9,48.0,36.0,,,
America/New_York UTC-05:00,2020-11-02 13:00:00,3,1,1,2,397.0,8.6,47.4,37.4,,,
America/New_York UTC-05:00,2020-11-02 12:00:00,3,1,1,2,397.2,8.5,47.3,38.5,,,
America/New_York UTC-05:00,2020-11-02 11:00:00,3,1,1,2,398.0,8.3,47.0,41.5,1,,
America/New_York UTC-05:00,2020-11-02 10:00:00,2,1,0,2,400.9,8.2,46.7,47.5,2.2,,
America/New_York UTC-05:00,2020-11-02 09:00:00,1,0,0,1,398.6,7.1,44.7,52.8,,,
America/New_York UTC-05:00,2020-11-02 08:00:00,1,0,0,1,398.6,6.5,43.7,58.3,3.5,,
America/New_York UTC-05:00,2020-11-02 07:00:00,1,0,0,1,400.5,5.3,41.6,63.3,4.1,,
America/New_York UTC-05:00,2020-11-02 06:00:00,1,0,0,1,400.8,4.7,40.5,64.0,4.6,,
America/New_York UTC-05:00,2020-11-02 05:00:00,1,0,0,0,400.1,4.6,40.4,62.8,,,
America/New_York UTC-05:00,2020-11-02 04:00:00,1,0,0,0,398.5,4.9,40.7,61.7,,,
America/New_York UTC-05:00,2020-11-02 03:00:00,1,0,0,0,398.8,5.1,41.3,61.3,6.3,,
America/New_York UTC-05:00,2020-11-02 02:00:00,1,0,0,1,399.9,5.8,42.4,58.2,6.5,,
America/New_York UTC-05:00,2020-11-02 01:00:00,1,0,0,0,402.4,6.7,44.0,56.4,5.5,,
America/New_York UTC-05:00,2020-11-02 00:00:00,2,1,0,1,403.3,7.6,45.8,57.2,6.3,,
America/New_York UTC-05:00,2020-11-01 23:00:00,3,1,1,1,404.1,8.8,47.8,60.1,9.6,,
America/New_York UTC-05:00,2020-11-01 22:00:00,6,2,1,2,404.5,9.5,49.2,61.7,,,
America/New_York UTC-05:00,2020-11-01 21:00:00,12,4,3,4,408.7,10.7,51.2,64.6,17.3,,
America/New_York UTC-05:00,2020-11-01 20:00:00,9,3,2,3,410.7,11.5,52.7,67.4,10.7,,
America/New_York UTC-05:00,2020-11-01 19:00:00,10,4,2,3,411.0,12.3,54.2,72.2,0.7,,
America/New_York UTC-05:00,2020-11-01 18:00:00,16,5,4,5,419.3,13.7,56.7,81.8,,,
America/New_York UTC-05:00,2020-11-01 17:00:00,8,3,2,3,417.1,14.0,57.3,83.0,,,
America/New_York UTC-05:00,2020-11-01 16:00:00,8,3,2,3,410.5,13.8,56.9,83.4,,,
America/New_York UTC-05:00,2020-11-01 15:00:00,13,5,3,5,408.6,13.2,55.8,83.6,,,
America/New_York UTC-05:00,2020-11-01 14:00:00,18,6,4,7,408.7,13.0,55.4,81.0,3.4,,
America/New_York UTC-05:00,2020-11-01 13:00:00,16,6,4,6,403.1,13.4,56.0,75.4,5.8,,
America/New_York UTC-05:00,2020-11-01 12:00:00,14,5,3,5,406.4,13.9,57.0,68.7,,,
America/New_York UTC-05:00,2020-11-01 11:00:00,14,5,3,4,402.9,13.9,57.0,62.7,2.4,,
America/New_York UTC-05:00,2020-11-01 10:00:00,10,4,2,3,403.3,13.5,56.2,62.3,3.8,,
America/New_York UTC-05:00,2020-11-01 09:00:00,10,3,2,3,403.1,12.4,54.3,63.9,3.8,,
America/New_York UTC-05:00,2020-11-01 08:00:00,11,4,3,3,404.8,11.5,52.7,66.0,2.7,,
America/New_York UTC-05:00,2020-11-01 07:00:00,11,4,3,3,406.6,10.9,51.6,65.9,2.8,,
America/New_York UTC-05:00,2020-11-01 06:00:00,10,3,2,3,406.2,10.5,50.8,64.5,2.5,,
America/New_York UTC-05:00,2020-11-01 05:00:00,9,3,2,3,403.2,10.1,50.2,63.6,4,,
America/New_York UTC-05:00,2020-11-01 04:00:00,10,4,2,3,402.9,9.7,49.4,62.0,6.4,,
America/New_York UTC-05:00,2020-11-01 03:00:00,11,4,3,3,403.6,9.1,48.3,64.0,10.1,,
America/New_York UTC-05:00,2020-11-01 02:00:00,17,6,4,5,407.4,8.2,46.8,66.2,10.8,,
America/New_York UTC-05:00,2020-11-01 01:00:00,35,12,8,9,423.0,7.6,45.7,68.5,,,
America/New_York UTC-04:00,2020-11-01 01:00:00,35,12,8,9,423.9,7.5,45.5,68.1,11.3,,
America/New_York UTC-04:00,2020-11-01 00:00:00,31,11,8,8,421.6,7.6,45.8,67.7,11.9,,
America/New_York UTC-04:00,2020-10-31 23:00:00,31,11,8,8,421.5,7.7,45.9,65.3,12.7,,
America/New_York UTC-04:00,2020-10-31 22:00:00,30,10,7,8,416.1,8.1,46.6,63.5,11.4,,
America/New_York UTC-04:00,2020-10-31 21:00:00,27,9,6,7,416.3,8.6,47.4,63.0,10.1,,
America/New_York UTC-04:00,2020-10-31 20:00:00,23,8,6,6,411.6,8.6,47.6,62.2,11,,
America/New_York UTC-04:00,2020-10-31 19:00:00,24,8,6,7,411.7,8.5,47.2,62.1,,,
America/New_York UTC-04:00,2020-10-31 18:00:00,26,9,6,7,410.8,8.1,46.6,62.1,,,
America/New_York UTC-04:00,2020-10-31 17:00:00,21,7,5,6,407.1,8.1,46.6,59.8,12.5,,
America/New_York UTC-04:00,2020-10-31 16:00:00,29,10,7,8,411.9,8.6,47.4,56.5,6.6,,
America/New_York UTC-04:00,2020-10-31 15:00:00,38,13,9,10,418.6,9.0,48.2,56.8,1.5,,
America/New_York UTC-04:00,2020-10-31 14:00:00,33,11,8,9,422.1,8.6,47.5,57.4,0.1,,
America/New_York UTC-04:00,2020-10-31 13:00:00,32,11,8,8,420.8,8.1,46.6,58.5,1.3,,
America/New_York UTC-04:00,2020-10-31 12:00:00,26,9,6,7,417.3,7.9,46.1,58.4,1.7,,
America/New_York UTC-04:00,2020-10-31 11:00:00,29,10,7,8,420.2,7.9,46.2,61.2,4.5,,
America/New_York UTC-04:00,2020-10-31 10:00:00,34,12,8,9,424.9,6.3,43.3,68.9,4.8,,
America/New_York UTC-04:00,2020-10-31 09:00:00,25,9,6,7,424.0,4.3,39.8,70.9,,,
America/New_York UTC-04:00,2020-10-31 08:00:00,20,7,5,5,448.3,3.0,37.4,75.8,,,
America/New_York UTC-04:00,2020-10-31 07:00:00,18,6,4,5,478.3,2.6,36.6,76.3,,,
America/New_York UTC-04:00,2020-10-31 06:00:00,17,6,4,5,452.3,2.8,37.0,76.0,,,
America/New_York UTC-04:00,2020-10-31 05:00:00,16,5,4,4,443.3,3.0,37.4,75.2,,,
America/New_York UTC-04:00,2020-10-31 04:00:00,16,6,4,4,429.8,3.3,37.9,75.0,,,
America/New_York UTC-04:00,2020-10-31 03:00:00,16,5,4,4,416.2,3.7,38.6,74.4,,,
America/New_York UTC-04:00,2020-10-31 02:00:00,16,6,4,4,418.4,4.2,39.5,75.0,,,
America/New_York UTC-04:00,2020-10-31 01:00:00,23,8,6,6,424.3,4.6,40.4,76.6,10,,
America/New_York UTC-04:00,2020-10-31 00:00:00,31,11,7,8,425.7,5.0,41.0,76.8,10.4,,
America/New_York UTC-04:00,2020-10-30 23:00:00,37,13,9,10,431.1,5.4,41.8,77.9,11.3,,
America/New_York UTC-04:00,2020-10-30 22:00:00,38,13,9,9,423.2,5.3,41.5,79.0,,,
America/New_York UTC-04:00,2020-10-30 21:00:00,34,12,8,9,418.3,5.5,42.0,79.1,,,
America/New_York UTC-04:00,2020-10-30 19:00:00,22,7,5,6,426.2,7.2,44.9,78.0,12.8,,
America/New_York UTC-04:00,2020-10-30 20:00:00,28,10,7,7,422.4,6.2,43.2,78.3,,,
America/New_York UTC-04:00,2020-10-30 18:00:00,15,5,4,4,419.1,7.6,45.8,77.4,,,
America/New_York UTC-04:00,2020-10-30 17:00:00,9,3,2,3,421.4,8.5,47.3,75.9,5.3,,
America/New_York UTC-04:00,2020-10-30 16:00:00,5,2,1,2,416.0,8.1,46.6,75.7,0.4,,
America/New_York UTC-04:00,2020-10-30 15:00:00,6,2,1,2,406.4,7.5,45.6,75.6,,,
America/New_York UTC-04:00,2020-10-30 14:00:00,6,2,2,2,405.8,7.1,44.8,80.2,,,
America/New_York UTC-04:00,2020-10-30 13:00:00,4,1,1,1,405.5,6.5,43.7,83.2,,,
America/New_York UTC-04:00,2020-10-30 12:00:00,3,1,1,1,404.8,5.8,42.4,85.9,,,
America/New_York UTC-04:00,2020-10-30 11:00:00,4,1,1,2,405.8,5.1,41.1,86.8,,,
America/New_York UTC-04:00,2020-10-30 10:00:00,3,1,1,1,401.4,4.7,40.4,87.3,,,
America/New_York UTC-04:00,2020-10-30 09:00:00,1,0,0,1,401.3,4.5,40.1,88.0,,,
America/New_York UTC-04:00,2020-10-30 08:00:00,1,0,0,1,402.3,5.0,40.9,86.5,,,
America/New_York UTC-04:00,2020-10-30 07:00:00,1,0,0,1,400.2,6.3,43.4,87.0,4.6,,
America/New_York UTC-04:00,2020-10-30 06:00:00,1,0,0,1,400.0,7.2,44.9,87.5,,,
America/New_York UTC-04:00,2020-10-30 05:00:00,1,0,0,1,398.4,7.6,45.6,87.3,4.7,,
America/New_York UTC-04:00,2020-10-30 04:00:00,1,0,0,0,396.2,7.9,46.3,87.8,,,
America/New_York UTC-04:00,2020-10-30 03:00:00,1,0,0,0,396.3,8.4,47.2,88.1,6.7,,
America/New_York UTC-04:00,2020-10-30 02:00:00,1,0,0,0,395.4,8.9,47.9,88.2,,,
America/New_York UTC-04:00,2020-10-30 01:00:00,1,0,0,0,394.8,9.1,48.4,88.0,4.7,,
America/New_York UTC-04:00,2020-10-30 00:00:00,1,0,0,0,394.7,9.4,49.0,88.0,2.8,,
America/New_York UTC-04:00,2020-10-29 23:00:00,3,1,1,1,396.3,9.7,49.5,88.0,3.8,,
America/New_York UTC-04:00,2020-10-29 22:00:00,3,1,1,1,398.6,9.9,49.8,87.9,3.4,,
America/New_York UTC-04:00,2020-10-29 21:00:00,2,1,1,1,400.7,10.0,49.9,88.1,5.9,,
